service,num_cuad,perc_not_comp-1,perc_not_comp-2,perc_not_comp-3,perc_not_comp-9,perc_reprog-1,perc_reprog-2,perc_reprog-3,perc_reprog-9,dpy_1_Pozo.BM,perc_completed_corr_Pozo.BM,dpy_corr_Pozo.BM,total_work_load_py,task_completed_time_py,task_not_completed_time_py,total_ava_time_py,overtime_py,ontime_py,freetime_py
Mant. Electrico,12,0,0,NA,NA,0.270079435127979,0.256410256410256,NA,NA,640.342965434427,1,640.342965434427,2011.8,2011.8,0,25056,0,2011.8,23044.2
Mant. Electrico,1,0.029532967032967,0.148648648648649,NA,NA,0.796178343949045,1,NA,NA,4430.4612578754,0.977443609022556,4578.27459223612,2580,2464.8,115.2,2088,105.600000000015,2359.19999999998,-271.199999999985
Mant. Electrico,2,0,0,NA,NA,0.556318681318681,0.952702702702703,NA,NA,1399.32459223612,1,1399.32459223612,2580,2580,0,4176,39.8000000000063,2540.19999999999,1635.80000000001
Mant. Electrico,3,0,0,NA,NA,0.418956043956044,0.871621621621622,NA,NA,1075.56625890279,1,1075.56625890279,2580,2580,0,6264,10.6000000000066,2569.39999999999,3694.60000000001
Mant. Electrico,4,0,0,NA,NA,0.340659340659341,0.675675675675676,NA,NA,968.33292556945,1,968.33292556945,2580,2580,0,8352,2.59999999999951,2577.4,5774.6
Mant. Electrico,5,0,0,NA,NA,0.305631868131868,0.47972972972973,NA,NA,923.50792556945,1,923.50792556945,2580,2580,0,10440,1.99999999999989,2578,7862
Mant. Electrico,6,0,0,NA,NA,0.29739010989011,0.391891891891892,NA,NA,895.791258902782,1,895.791258902782,2580,2580,0,12528,0.79999999999859,2579.2,9948.8
Mant. Electrico,7,0,0,NA,NA,0.29739010989011,0.378378378378378,NA,NA,900.082925569449,1,900.082925569449,2580,2580,0,14616,0,2580,12036
Mant. Electrico,8,0,0,NA,NA,0.290521978021978,0.385135135135135,NA,NA,896.399592236115,1,896.399592236115,2580,2580,0,16704,0,2580,14124
Mant. Electrico,9,0,0,NA,NA,0.281593406593407,0.371621621621622,NA,NA,886.799592236115,1,886.799592236115,2580,2580,0,18792,0,2580,16212
Mant. Electrico,10,0,0,NA,NA,0.276098901098901,0.364864864864865,NA,NA,879.316258902782,1,879.316258902782,2580,2580,0,20880,0,2580,18300
Mant. Electrico,11,0,0,NA,NA,0.274725274725275,0.358108108108108,NA,NA,873.357925569448,1,873.357925569448,2580,2580,0,22968,0,2580,20388
Mant. Electrico,12,0,0,NA,NA,0.273351648351648,0.337837837837838,NA,NA,869.749592236115,1,869.749592236115,2580,2580,0,25056,0,2580,22476
Mant. Electrico,1,0.0411731528482797,0.472222222222222,NA,NA,0.922352941176471,1,NA,NA,9367.52288523776,0.963622291021672,9697.59515313332,3142.2,2875.2,267,2088,142.799999999996,2732.4,-644.400000000003
Mant. Electrico,2,0,0.0666666666666667,NA,NA,0.585448392554992,0.970238095238095,NA,NA,1864.21181979999,1,1864.21181979999,3142.2,3113.4,28.8,4176,46.0000000000091,3067.39999999999,1108.60000000001
Mant. Electrico,3,0,0,NA,NA,0.454032712915962,0.888888888888889,NA,NA,1415.41181979999,1,1415.41181979999,3142.2,3142.2,0,6264,15.6000000000052,3126.59999999999,3137.40000000001
Mant. Electrico,4,0,0,NA,NA,0.368302312464749,0.733333333333333,NA,NA,1229.68681979999,1,1229.68681979999,3142.2,3142.2,0,8352,4.3999999999989,3137.8,5214.2
Mant. Electrico,5,0,0,NA,NA,0.327129159616469,0.522222222222222,NA,NA,1163.07848646665,1,1163.07848646665,3142.2,3142.2,0,10440,2.59999999999934,3139.6,7300.4
Mant. Electrico,6,0,0,NA,NA,0.309080654258319,0.444444444444444,NA,NA,1133.38681979999,1,1133.38681979999,3142.2,3142.2,0,12528,1.59999999999957,3140.6,9387.4
Mant. Electrico,7,0,0,NA,NA,0.301184433164129,0.416666666666667,NA,NA,1109.87848646665,1,1109.87848646665,3142.2,3142.2,0,14616,1.20000000000027,3141,11475
Mant. Electrico,8,0,0,NA,NA,0.301748448956571,0.433333333333333,NA,NA,1120.34515313332,1,1120.34515313332,3142.2,3142.2,0,16704,0,3142.2,13561.8
Mant. Electrico,9,0,0,NA,NA,0.293288212069938,0.405555555555556,NA,NA,1107.37848646665,1,1107.37848646665,3142.2,3142.2,0,18792,0,3142.2,15649.8
Mant. Electrico,10,0,0,NA,NA,0.286520022560632,0.388888888888889,NA,NA,1097.98681979998,1,1097.98681979998,3142.2,3142.2,0,20880,0,3142.2,17737.8
Mant. Electrico,11,0,0,NA,NA,0.288212069937958,0.372222222222222,NA,NA,1102.50348646665,1,1102.50348646665,3142.2,3142.2,0,22968,0,3142.2,19825.8
Mant. Electrico,12,0,0,NA,NA,0.285956006768189,0.361111111111111,NA,NA,1096.87015313332,1,1096.87015313332,3142.2,3142.2,0,25056,0,3142.2,21913.8
Mant. Mecanico,1,0,0,NA,NA,0.364035087719298,0.533333333333333,NA,NA,167.729627483338,1,115.434839862275,404.7,404.7,0,2088,1.09999999999968,403.6,1684.4
Mant. Mecanico,2,0,0,NA,NA,0.302631578947368,0.346666666666667,NA,NA,154.246294150005,1,107.755673195608,404.7,404.7,0,4176,0,404.7,3771.3
Mant. Mecanico,3,0,0,NA,NA,0.289473684210526,0.306666666666667,NA,NA,149.983794150005,1,104.451506528941,404.7,404.7,0,6264,0,404.7,5859.3
Mant. Mecanico,4,0,0,NA,NA,0.298245614035088,0.32,NA,NA,150.046294150005,1,104.447339862275,404.7,404.7,0,8352,0,404.7,7947.3
Mant. Mecanico,5,0,0,NA,NA,0.293859649122807,0.32,NA,NA,149.271294150005,1,103.972339862275,404.7,404.7,0,10440,0,404.7,10035.3
Mant. Mecanico,6,0,0,NA,NA,0.289473684210526,0.293333333333333,NA,NA,148.821294150005,1,103.709839862275,404.7,404.7,0,12528,0,404.7,12123.3
Mant. Mecanico,7,0,0,NA,NA,0.285087719298246,0.293333333333333,NA,NA,148.558794150005,1,103.659839862275,404.7,404.7,0,14616,0,404.7,14211.3
Mant. Mecanico,8,0,0,NA,NA,0.280701754385965,0.28,NA,NA,148.508794150005,1,103.659839862275,404.7,404.7,0,16704,0,404.7,16299.3
Mant. Mecanico,9,0,0,NA,NA,0.280701754385965,0.266666666666667,NA,NA,148.508794150005,1,103.659839862275,404.7,404.7,0,18792,0,404.7,18387.3
Mant. Mecanico,10,0,0,NA,NA,0.280701754385965,0.266666666666667,NA,NA,148.508794150005,1,103.659839862275,404.7,404.7,0,20880,0,404.7,20475.3
Mant. Mecanico,11,0,0,NA,NA,0.280701754385965,0.266666666666667,NA,NA,148.508794150005,1,103.659839862275,404.7,404.7,0,20880,0,404.7,20475.3
Mant. Mecanico,12,0,0,NA,NA,0.280701754385965,0.266666666666667,NA,NA,148.508794150005,1,103.659839862275,404.7,404.7,0,20880,0,404.7,20475.3
Mant. Mecanico,1,0,0,NA,NA,0.524087591240876,0.78125,NA,NA,631.165542878523,1,411.841543922946,1215.3,1215.3,0,2088,22.9000000000052,1192.39999999999,895.600000000005
Mant. Mecanico,2,0,0,NA,NA,0.397080291970803,0.53125,NA,NA,546.211376211855,1,377.98737725628,1215.3,1215.3,0,4176,3.2000000000005,1212.1,2963.9
Mant. Mecanico,3,0,0,NA,NA,0.343065693430657,0.455357142857143,NA,NA,514.807209545188,1,362.545710589613,1215.3,1215.3,0,6264,0,1215.3,5048.7
Mant. Mecanico,4,0,0,NA,NA,0.32992700729927,0.40625,NA,NA,500.873876211855,1,353.737377256279,1215.3,1215.3,0,8352,0,1215.3,7136.7
Mant. Mecanico,5,0,0,NA,NA,0.321167883211679,0.366071428571429,NA,NA,492.336376211855,1,348.212377256279,1215.3,1215.3,0,10440,0,1215.3,9224.7
Mant. Mecanico,6,0,0,NA,NA,0.316788321167883,0.352678571428571,NA,NA,492.561376211855,1,347.054043922946,1215.3,1215.3,0,12528,0,1215.3,11312.7
Mant. Mecanico,7,0,0,NA,NA,0.315328467153285,0.348214285714286,NA,NA,489.165542878521,1,345.241543922946,1215.3,1215.3,0,14616,0,1215.3,13400.7
Mant. Mecanico,8,0,0,NA,NA,0.312408759124088,0.339285714285714,NA,NA,487.886376211854,1,344.291543922946,1215.3,1215.3,0,16704,0,1215.3,15488.7
Mant. Mecanico,9,0,0,NA,NA,0.310948905109489,0.330357142857143,NA,NA,487.403042878521,1,343.554043922946,1215.3,1215.3,0,18792,0,1215.3,17576.7
Mant. Mecanico,10,0,0,NA,NA,0.321167883211679,0.334821428571429,NA,NA,494.340542878521,1,349.841543922946,1215.3,1215.3,0,20880,0,1215.3,19664.7
Mant. Mecanico,11,0,0,NA,NA,0.31970802919708,0.330357142857143,NA,NA,493.840542878521,1,349.716543922946,1215.3,1215.3,0,22968,0,1215.3,21752.7
Mant. Mecanico,12,0,0,NA,NA,0.318248175182482,0.330357142857143,NA,NA,493.565542878521,1,349.604043922946,1215.3,1215.3,0,25056,0,1215.3,23840.7
Mant. Mecanico,1,0.00175746924428822,0.0509383378016086,NA,NA,0.609154929577465,0.822033898305085,NA,NA,1484.71002427408,1,859.002690963883,2017.8,1994.4,23.4,2088,48.8000000000214,1945.59999999998,142.400000000021
Mant. Mecanico,2,0,0,NA,NA,0.432337434094903,0.552278820375335,NA,NA,969.860222172182,1,650.061024297217,2017.8,2017.8,0,4176,11.3000000000097,2006.49999999999,2169.50000000001
Mant. Mecanico,3,0,0,NA,NA,0.383128295254833,0.46112600536193,NA,NA,902.831055505514,1,627.252690963883,2017.8,2017.8,0,6264,2.50000000000489,2015.3,4248.7
Mant. Mecanico,4,0,0,NA,NA,0.343585237258348,0.407506702412869,NA,NA,861.964388838847,1,604.181857630549,2017.8,2017.8,0,8352,0.399999999999636,2017.4,6334.6
Mant. Mecanico,5,0,0,NA,NA,0.340070298769772,0.375335120643432,NA,NA,855.73522217218,1,605.636024297215,2017.8,2017.8,0,10440,0,2017.8,8422.2
Mant. Mecanico,6,0,0,NA,NA,0.333040421792619,0.359249329758713,NA,NA,846.714388838846,1,597.777690963882,2017.8,2017.8,0,12528,0,2017.8,10510.2
Mant. Mecanico,7,0,0,NA,NA,0.328646748681898,0.353887399463807,NA,NA,846.168555505512,1,597.811024297215,2017.8,2017.8,0,14616,0,2017.8,12598.2
Mant. Mecanico,8,0,0,NA,NA,0.326010544815466,0.337801608579088,NA,NA,839.197722172178,1,594.411024297214,2017.8,2017.8,0,16704,0,2017.8,14686.2
Mant. Mecanico,9,0,0,NA,NA,0.321616871704745,0.335120643431635,NA,NA,835.264388838845,1,592.273524297215,2017.8,2017.8,0,18792,0,2017.8,16774.2
Mant. Mecanico,10,0,0,NA,NA,0.320738137082601,0.329758713136729,NA,NA,835.181055505512,1,591.340190963881,2017.8,2017.8,0,20880,0,2017.8,18862.2
Mant. Mecanico,11,0,0,NA,NA,0.326010544815466,0.332439678284182,NA,NA,840.614388838845,1,596.577690963881,2017.8,2017.8,0,22968,0,2017.8,20950.2
Mant. Mecanico,12,0,0,NA,NA,0.325131810193322,0.329758713136729,NA,NA,838.718555505511,1,595.323524297214,2017.8,2017.8,0,25056,0,2017.8,23038.2
Mant. Mecanico,1,0.0225,0.0973282442748092,NA,NA,0.686700767263427,0.966173361522199,NA,NA,2905.9223942098,1,1571.34828808308,2838,2742.9,95.1,2088,97.5000000000301,2645.39999999997,-557.39999999997
Mant. Mecanico,2,0,0,NA,NA,0.48,0.658396946564885,NA,NA,1478.67129262854,1,971.364954749747,2838,2838,0,4176,23.9000000000156,2814.09999999998,1361.90000000002
Mant. Mecanico,3,0,0,NA,NA,0.39125,0.50763358778626,NA,NA,1269.73379262854,1,869.381621416412,2838,2838,0,6264,6.20000000000724,2831.79999999999,3432.20000000001
Mant. Mecanico,4,0,0,NA,NA,0.3525,0.442748091603053,NA,NA,1219.24629262854,1,853.873288083076,2838,2838,0,8352,1.70000000000127,2836.3,5515.7
Mant. Mecanico,5,0,0,NA,NA,0.33625,0.381679389312977,NA,NA,1192.70879262854,1,845.373288083076,2838,2838,0,10440,0.400000000002365,2837.6,7602.4
Mant. Mecanico,6,0,0,NA,NA,0.325,0.356870229007634,NA,NA,1163.90879262854,1,825.902454749743,2838,2838,0,12528,0.100000000001273,2837.9,9690.1
Mant. Mecanico,7,0,0,NA,NA,0.32,0.347328244274809,NA,NA,1153.45462596187,1,818.58162141641,2838,2838,0,14616,0,2838,11778
Mant. Mecanico,8,0,0,NA,NA,0.311875,0.337786259541985,NA,NA,1159.5504592952,1,828.581621416409,2838,2838,0,16704,0,2838,13866
Mant. Mecanico,9,0,0,NA,NA,0.3125,0.33587786259542,NA,NA,1150.9754592952,1,824.081621416409,2838,2838,0,18792,0,2838,15954
Mant. Mecanico,10,0,0,NA,NA,0.310625,0.326335877862595,NA,NA,1145.5504592952,1,820.727454749742,2838,2838,0,20880,0,2838,18042
Mant. Mecanico,11,0,0,NA,NA,0.315625,0.32824427480916,NA,NA,1152.55462596187,1,824.506621416409,2838,2838,0,22968,0,2838,20130
Mant. Mecanico,12,0,0,NA,NA,0.314375,0.318702290076336,NA,NA,1149.67962596187,1,821.910788083075,2838,2838,0,25056,0,2838,22218
Mant. Mecanico,1,0.0403892944038929,0.916666666666667,NA,NA,0.82606490872211,0.964285714285714,NA,NA,11780.1989780013,0.994800693240901,2876.05899999894,3642,2856.6,785.4,2088,122.400000000049,2734.19999999995,-646.199999999951
Mant. Mecanico,2,0,0.00446428571428571,NA,NA,0.503649635036496,0.747384155455904,NA,NA,2063.10131233354,1,1291.05899999894,3642,3637.8,4.2,4176,36.3000000000252,3601.49999999997,574.500000000025
Mant. Mecanico,3,0,0,NA,NA,0.40632603406326,0.575892857142857,NA,NA,1698.55964566687,1,1138.10899999893,3642,3642,0,6264,14.3000000000104,3627.69999999999,2636.30000000001
Mant. Mecanico,4,0,0,NA,NA,0.360097323600973,0.473214285714286,NA,NA,1564.93881233353,1,1092.45483333226,3642,3642,0,8352,2.20000000000286,3639.8,4712.2
Mant. Mecanico,5,0,0,NA,NA,0.348418491484185,0.407738095238095,NA,NA,1555.42214566687,1,1103.37149999893,3642,3642,0,10440,1.30000000000155,3640.7,6799.3
Mant. Mecanico,6,0,0,NA,NA,0.3338199513382,0.376488095238095,NA,NA,1520.8679790002,1,1084.0131666656,3642,3642,0,12528,0.100000000001273,3641.9,8886.1
Mant. Mecanico,7,0,0,NA,NA,0.328953771289538,0.355654761904762,NA,NA,1519.9554790002,1,1089.34649999893,3642,3642,0,14616,0.200000000001182,3641.8,10974.2
Mant. Mecanico,8,0,0,NA,NA,0.327980535279805,0.34672619047619,NA,NA,1513.40964566686,1,1090.41316666559,3642,3642,0,16704,0,3642,13062
Mant. Mecanico,9,0,0,NA,NA,0.321654501216545,0.34077380952381,NA,NA,1511.81381233353,1,1088.5881666656,3642,3642,0,18792,0,3642,15150
Mant. Mecanico,10,0,0,NA,NA,0.320681265206813,0.34077380952381,NA,NA,1511.38464566686,1,1089.37149999893,3642,3642,0,20880,0,3642,17238
Mant. Mecanico,11,0,0,NA,NA,0.317761557177616,0.333333333333333,NA,NA,1503.28881233353,1,1084.93816666559,3642,3642,0,22968,0,3642,19326
Mant. Mecanico,12,0,0,NA,NA,0.316788321167883,0.327380952380952,NA,NA,1506.3554790002,1,1086.65066666559,3642,3642,0,25056,0,3642,21414
Mant. Mecanico,1,0.230585424133811,0.996359223300971,NA,NA,0.917701863354037,0,NA,NA,23003.5863535155,0.972320794889993,6918.78031513821,4456.5,2899.2,1557.3,2088,160.600000000034,2738.59999999997,-650.599999999966
Mant. Mecanico,2,0,0.0618932038834951,NA,NA,0.5221027479092,0.803363518758085,NA,NA,2821.16199597215,1,1647.48864847155,4456.5,4398.9,57.6,4176,49.4000000000262,4349.49999999997,-173.499999999974
Mant. Mecanico,3,0,0,NA,NA,0.428514536041418,0.62621359223301,NA,NA,2131.80782930548,1,1386.62614847155,4456.5,4456.5,0,6264,18.4000000000156,4438.09999999998,1825.90000000002
Mant. Mecanico,4,0,0,NA,NA,0.364794902429311,0.521844660194175,NA,NA,1908.07449597214,1,1301.41781513821,4456.5,4456.5,0,8352,5.90000000000614,4450.59999999999,3901.40000000001
Mant. Mecanico,5,0,0,NA,NA,0.332138590203106,0.428398058252427,NA,NA,1801.5286626388,1,1248.59698180488,4456.5,4456.5,0,10440,1.30000000000163,4455.2,5984.8
Mant. Mecanico,6,0,0,NA,NA,0.331740342493031,0.402912621359223,NA,NA,1844.32449597214,1,1292.25948180488,4456.5,4456.5,0,12528,0.700000000000728,4455.8,8072.2
Mant. Mecanico,7,0,0,NA,NA,0.319394663480685,0.387135922330097,NA,NA,1813.65782930547,1,1278.80948180488,4456.5,4456.5,0,14616,0.200000000001182,4456.3,10159.7
Mant. Mecanico,8,0,0,NA,NA,0.32536837913182,0.377427184466019,NA,NA,1837.3911626388,1,1308.51364847154,4456.5,4456.5,0,16704,0.0999999999999091,4456.4,12247.6
Mant. Mecanico,9,0,0,NA,NA,0.322182397451215,0.359223300970874,NA,NA,1817.23282930547,1,1294.27614847155,4456.5,4456.5,0,18792,0,4456.5,14335.5
Mant. Mecanico,10,0,0,NA,NA,0.317403424930307,0.350728155339806,NA,NA,1815.81199597213,1,1297.00531513821,4456.5,4456.5,0,20880,0,4456.5,16423.5
Mant. Mecanico,11,0,0,NA,NA,0.316606929510155,0.348300970873786,NA,NA,1819.12449597213,1,1300.40948180488,4456.5,4456.5,0,22968,0,4456.5,18511.5
Mant. Mecanico,12,0,0,NA,NA,0.315412186379928,0.344660194174757,NA,NA,1815.58282930547,1,1297.59698180488,4456.5,4456.5,0,25056,0,4456.5,20599.5
Mant. Instrumental,1,0,0,NA,NA,0.41747572815534,0.2,NA,NA,NA,NaN,0,197.4,197.4,0,2088,0,197.4,1890.6
Mant. Instrumental,2,0,0,NA,NA,0.388349514563107,0.2,NA,NA,NA,NaN,0,197.4,197.4,0,4176,0,197.4,3978.6
Mant. Instrumental,3,0,0,NA,NA,0.407766990291262,0.2,NA,NA,NA,NaN,0,197.4,197.4,0,6264,0,197.4,6066.6
Mant. Instrumental,4,0,0,NA,NA,0.398058252427184,0.2,NA,NA,NA,NaN,0,197.4,197.4,0,8352,0,197.4,8154.6
Mant. Instrumental,5,0,0,NA,NA,0.398058252427184,0.2,NA,NA,NA,NaN,0,197.4,197.4,0,10440,0,197.4,10242.6
Mant. Instrumental,6,0,0,NA,NA,0.398058252427184,0.2,NA,NA,NA,NaN,0,197.4,197.4,0,12528,0,197.4,12330.6
Mant. Instrumental,7,0,0,NA,NA,0.398058252427184,0.2,NA,NA,NA,NaN,0,197.4,197.4,0,12528,0,197.4,12330.6
Mant. Instrumental,8,0,0,NA,NA,0.398058252427184,0.2,NA,NA,NA,NaN,0,197.4,197.4,0,12528,0,197.4,12330.6
Mant. Instrumental,9,0,0,NA,NA,0.398058252427184,0.2,NA,NA,NA,NaN,0,197.4,197.4,0,12528,0,197.4,12330.6
Mant. Instrumental,10,0,0,NA,NA,0.398058252427184,0.2,NA,NA,NA,NaN,0,197.4,197.4,0,12528,0,197.4,12330.6
Mant. Instrumental,11,0,0,NA,NA,0.398058252427184,0.2,NA,NA,NA,NaN,0,197.4,197.4,0,12528,0,197.4,12330.6
Mant. Instrumental,12,0,0,NA,NA,0.398058252427184,0.2,NA,NA,NA,NaN,0,197.4,197.4,0,12528,0,197.4,12330.6
Mant. Instrumental,1,0,0,NA,NA,0.384210526315789,0.310344827586207,NA,NA,NA,NaN,0,399,399,0,2088,0,399,1689
Mant. Instrumental,2,0,0,NA,NA,0.336842105263158,0.310344827586207,NA,NA,NA,NaN,0,399,399,0,4176,0,399,3777
Mant. Instrumental,3,0,0,NA,NA,0.342105263157895,0.275862068965517,NA,NA,NA,NaN,0,399,399,0,6264,0,399,5865
Mant. Instrumental,4,0,0,NA,NA,0.352631578947368,0.241379310344828,NA,NA,NA,NaN,0,399,399,0,8352,0,399,7953
Mant. Instrumental,5,0,0,NA,NA,0.357894736842105,0.241379310344828,NA,NA,NA,NaN,0,399,399,0,10440,0,399,10041
Mant. Instrumental,6,0,0,NA,NA,0.357894736842105,0.241379310344828,NA,NA,NA,NaN,0,399,399,0,12528,0,399,12129
Mant. Instrumental,7,0,0,NA,NA,0.357894736842105,0.241379310344828,NA,NA,NA,NaN,0,399,399,0,14616,0,399,14217
Mant. Instrumental,8,0,0,NA,NA,0.357894736842105,0.241379310344828,NA,NA,NA,NaN,0,399,399,0,16704,0,399,16305
Mant. Instrumental,9,0,0,NA,NA,0.357894736842105,0.241379310344828,NA,NA,NA,NaN,0,399,399,0,18792,0,399,18393
Mant. Instrumental,10,0,0,NA,NA,0.357894736842105,0.241379310344828,NA,NA,NA,NaN,0,399,399,0,18792,0,399,18393
Mant. Instrumental,11,0,0,NA,NA,0.357894736842105,0.241379310344828,NA,NA,NA,NaN,0,399,399,0,18792,0,399,18393
Mant. Instrumental,12,0,0,NA,NA,0.357894736842105,0.241379310344828,NA,NA,NA,NaN,0,399,399,0,18792,0,399,18393
Mant. Instrumental,1,0,0,NA,NA,0.383512544802867,0.390243902439024,NA,NA,NA,NaN,0,607.2,607.2,0,2088,0,607.2,1480.8
Mant. Instrumental,2,0,0,NA,NA,0.329749103942652,0.365853658536585,NA,NA,NA,NaN,0,607.2,607.2,0,4176,0,607.2,3568.8
Mant. Instrumental,3,0,0,NA,NA,0.336917562724014,0.341463414634146,NA,NA,NA,NaN,0,607.2,607.2,0,6264,0,607.2,5656.8
Mant. Instrumental,4,0,0,NA,NA,0.340501792114695,0.317073170731707,NA,NA,NA,NaN,0,607.2,607.2,0,8352,0,607.2,7744.8
Mant. Instrumental,5,0,0,NA,NA,0.351254480286738,0.292682926829268,NA,NA,NA,NaN,0,607.2,607.2,0,10440,0,607.2,9832.8
Mant. Instrumental,6,0,0,NA,NA,0.347670250896057,0.268292682926829,NA,NA,NA,NaN,0,607.2,607.2,0,12528,0,607.2,11920.8
Mant. Instrumental,7,0,0,NA,NA,0.351254480286738,0.268292682926829,NA,NA,NA,NaN,0,607.2,607.2,0,14616,0,607.2,14008.8
Mant. Instrumental,8,0,0,NA,NA,0.351254480286738,0.268292682926829,NA,NA,NA,NaN,0,607.2,607.2,0,16704,0,607.2,16096.8
Mant. Instrumental,9,0,0,NA,NA,0.351254480286738,0.268292682926829,NA,NA,NA,NaN,0,607.2,607.2,0,16704,0,607.2,16096.8
Mant. Instrumental,10,0,0,NA,NA,0.351254480286738,0.268292682926829,NA,NA,NA,NaN,0,607.2,607.2,0,16704,0,607.2,16096.8
Mant. Instrumental,11,0,0,NA,NA,0.351254480286738,0.268292682926829,NA,NA,NA,NaN,0,607.2,607.2,0,16704,0,607.2,16096.8
Mant. Instrumental,12,0,0,NA,NA,0.351254480286738,0.268292682926829,NA,NA,NA,NaN,0,607.2,607.2,0,16704,0,607.2,16096.8
Mant. Instrumental,1,0,0,NA,NA,0.389333333333333,0.272727272727273,NA,NA,NA,NaN,0,826.8,826.8,0,2088,0,826.8,1261.2
Mant. Instrumental,2,0,0,NA,NA,0.333333333333333,0.363636363636364,NA,NA,NA,NaN,0,826.8,826.8,0,4176,0,826.8,3349.2
Mant. Instrumental,3,0,0,NA,NA,0.346666666666667,0.345454545454545,NA,NA,NA,NaN,0,826.8,826.8,0,6264,0,826.8,5437.2
Mant. Instrumental,4,0,0,NA,NA,0.346666666666667,0.327272727272727,NA,NA,NA,NaN,0,826.8,826.8,0,8352,0,826.8,7525.2
Mant. Instrumental,5,0,0,NA,NA,0.354666666666667,0.309090909090909,NA,NA,NA,NaN,0,826.8,826.8,0,10440,0,826.8,9613.2
Mant. Instrumental,6,0,0,NA,NA,0.354666666666667,0.290909090909091,NA,NA,NA,NaN,0,826.8,826.8,0,12528,0,826.8,11701.2
Mant. Instrumental,7,0,0,NA,NA,0.354666666666667,0.272727272727273,NA,NA,NA,NaN,0,826.8,826.8,0,14616,0,826.8,13789.2
Mant. Instrumental,8,0,0,NA,NA,0.354666666666667,0.272727272727273,NA,NA,NA,NaN,0,826.8,826.8,0,16704,0,826.8,15877.2
Mant. Instrumental,9,0,0,NA,NA,0.354666666666667,0.272727272727273,NA,NA,NA,NaN,0,826.8,826.8,0,18792,0,826.8,17965.2
Mant. Instrumental,10,0,0,NA,NA,0.354666666666667,0.272727272727273,NA,NA,NA,NaN,0,826.8,826.8,0,20880,0,826.8,20053.2
Mant. Instrumental,11,0,0,NA,NA,0.354666666666667,0.272727272727273,NA,NA,NA,NaN,0,826.8,826.8,0,22968,0,826.8,22141.2
Mant. Instrumental,12,0,0,NA,NA,0.354666666666667,0.272727272727273,NA,NA,NA,NaN,0,826.8,826.8,0,25056,0,826.8,24229.2
Mant. Instrumental,1,0,0,NA,NA,0.390928725701944,0.446153846153846,NA,NA,NA,NaN,0,1024.8,1024.8,0,2088,0,1024.8,1063.2
Mant. Instrumental,2,0,0,NA,NA,0.319654427645788,0.307692307692308,NA,NA,NA,NaN,0,1024.8,1024.8,0,4176,0,1024.8,3151.2
Mant. Instrumental,3,0,0,NA,NA,0.323974082073434,0.323076923076923,NA,NA,NA,NaN,0,1024.8,1024.8,0,6264,0,1024.8,5239.2
Mant. Instrumental,4,0,0,NA,NA,0.32829373650108,0.307692307692308,NA,NA,NA,NaN,0,1024.8,1024.8,0,8352,0,1024.8,7327.2
Mant. Instrumental,5,0,0,NA,NA,0.339092872570194,0.307692307692308,NA,NA,NA,NaN,0,1024.8,1024.8,0,10440,0,1024.8,9415.2
Mant. Instrumental,6,0,0,NA,NA,0.341252699784017,0.276923076923077,NA,NA,NA,NaN,0,1024.8,1024.8,0,12528,0,1024.8,11503.2
Mant. Instrumental,7,0,0,NA,NA,0.341252699784017,0.292307692307692,NA,NA,NA,NaN,0,1024.8,1024.8,0,14616,0,1024.8,13591.2
Mant. Instrumental,8,0,0,NA,NA,0.341252699784017,0.276923076923077,NA,NA,NA,NaN,0,1024.8,1024.8,0,16704,0,1024.8,15679.2
Mant. Instrumental,9,0,0,NA,NA,0.341252699784017,0.276923076923077,NA,NA,NA,NaN,0,1024.8,1024.8,0,18792,0,1024.8,17767.2
Mant. Instrumental,10,0,0,NA,NA,0.341252699784017,0.276923076923077,NA,NA,NA,NaN,0,1024.8,1024.8,0,20880,0,1024.8,19855.2
Mant. Instrumental,11,0,0,NA,NA,0.341252699784017,0.276923076923077,NA,NA,NA,NaN,0,1024.8,1024.8,0,22968,0,1024.8,21943.2
Mant. Instrumental,12,0,0,NA,NA,0.341252699784017,0.276923076923077,NA,NA,NA,NaN,0,1024.8,1024.8,0,25056,0,1024.8,24031.2
Mant. Instrumental,1,0,0,NA,NA,0.422939068100358,0.597402597402597,NA,NA,NA,NaN,0,1240.8,1240.8,0,2088,0,1240.8,847.2
Mant. Instrumental,2,0,0,NA,NA,0.318996415770609,0.337662337662338,NA,NA,NA,NaN,0,1240.8,1240.8,0,4176,0,1240.8,2935.2
Mant. Instrumental,3,0,0,NA,NA,0.327956989247312,0.298701298701299,NA,NA,NA,NaN,0,1240.8,1240.8,0,6264,0,1240.8,5023.2
Mant. Instrumental,4,0,0,NA,NA,0.329749103942652,0.272727272727273,NA,NA,NA,NaN,0,1240.8,1240.8,0,8352,0,1240.8,7111.2
Mant. Instrumental,5,0,0,NA,NA,0.335125448028674,0.25974025974026,NA,NA,NA,NaN,0,1240.8,1240.8,0,10440,0,1240.8,9199.2
Mant. Instrumental,6,0,0,NA,NA,0.335125448028674,0.246753246753247,NA,NA,NA,NaN,0,1240.8,1240.8,0,12528,0,1240.8,11287.2
Mant. Instrumental,7,0,0,NA,NA,0.340501792114695,0.272727272727273,NA,NA,NA,NaN,0,1240.8,1240.8,0,14616,0,1240.8,13375.2
